"Alone","Copartisans","Opposition","Name","State","District","MarVicGen","MarVicPrim","MADemVotePresidential","RedistYear","PercDelegationSameParty","DeviationFromMedian","Congress","Committee Chair","Committee Ranking Member","Lost","Ran for Higher Office","Retired"
0.01,0.67,0.32,"ROWLANDJROY","GA",8,0.73,1.71,4.07,0,0.47,0.28,102,0,0,0,0,0
0.04,0.57,0.39,"ROWLANDJROY","GA",8,0.12,0.6,4.02,0,0.47,0.23,103,0,0,0,0,1
0.01,0.55,0.44,"SCHAEFERDAN","CO",6,1.52,1.71,4.91,0,0.27,1.74,99,0,0,0,0,0
0.01,0.5,0.49,"SCHAEFERDAN","CO",6,0.62,1.71,4.49,0,0.2,1.74,100,0,0,0,0,0
0.01,0.39,0.6,"SCHAEFERDAN","CO",6,0.54,1.71,4.47,0,0.2,1.78,101,0,0,0,0,0
0,0.53,0.46,"SCHAEFERDAN","CO",6,0.56,1.71,4.14,0,0.2,1.74,102,0,0,0,0,0
0,0.46,0.54,"SCHAEFERDAN","CO",6,0.42,1.71,4.26,0,0.27,1.47,103,0,0,0,0,0
0.04,0.66,0.3,"SCHAEFERDAN","CO",6,0.83,1.71,4.25,0,0.27,1.11,104,0,0,0,0,0
0.05,0.64,0.31,"SCHAEFERDAN","CO",6,0.47,1.71,4.27,0,0.27,1.24,105,0,0,0,0,1
0.01,0.78,0.21,"SIKORSKIGERRYE","MN",6,0.03,1.35,3.88,0,0.27,0.87,98,0,0,0,0,0
0.03,0.73,0.24,"SIKORSKIGERRYE","MN",6,0.41,1.32,3.86,0,0.33,0.93,99,0,0,0,0,0
0.02,0.75,0.23,"SIKORSKIGERRYE","MN",6,0.61,1.71,3.84,0,0.33,0.92,100,0,0,0,0,0
0.04,0.56,0.41,"SIKORSKIGERRYE","MN",6,0.6,1.71,3.84,0,0.33,0.95,101,0,0,0,0,0
0.01,0.77,0.21,"SIKORSKIGERRYE","MN",6,0.57,1.71,3.89,0,0.4,0.92,102,0,0,1,0,0
0.01,0.67,0.32,"SISISKYNORMAN","VA",4,0.17,1.71,3.53,0,0.2,0.29,98,0,0,0,0,0
0.01,0.65,0.34,"SISISKYNORMAN","VA",4,1.93,1.71,3.52,0,0.13,0.31,99,0,0,0,0,0
0.01,0.66,0.33,"SISISKYNORMAN","VA",4,1.93,1.71,3.49,0,0.2,0.31,100,0,0,0,0,0
0.01,0.61,0.38,"SISISKYNORMAN","VA",4,1.93,1.71,3.48,0,0.13,0.31,101,0,0,0,0,0
0.01,0.66,0.33,"SISISKYNORMAN","VA",4,1.36,1.71,3.46,0,0.2,0.31,102,0,0,0,0,0
0.01,0.61,0.38,"SISISKYNORMAN","VA",4,0.71,1.71,3.44,0,0.4,0.26,103,0,0,0,0,0
0.12,0.37,0.51,"SISISKYNORMAN","VA",4,0.45,1.71,3.41,0,0.33,0.19,104,0,0,0,0,0
0.01,0.54,0.44,"SISISKYNORMAN","VA",4,1.11,1.71,3.41,0,0.4,0.22,105,0,0,0,0,0
0.01,0.61,0.38,"SISISKYNORMAN","VA",4,"NA",1.71,3.39,0,0.4,0.25,106,0,0,0,0,0
0.01,0.5,0.48,"SISISKYNORMAN","VA",4,"NA",1.71,3.39,0,0.27,0.24,107,0,0,0,0,1
0.01,0.68,0.32,"SLATTERYJIM","KS",2,0.29,1.71,2.91,0,0.13,0.24,98,0,0,0,0,0
0.02,0.69,0.29,"SLATTERYJIM","KS",2,0.41,1.71,2.9,0,0.13,0.26,99,0,0,0,0,0
0.03,0.63,0.33,"SLATTERYJIM","KS",2,0.8,1.71,2.88,0,0.13,0.26,100,0,0,0,0,0
0,0.61,0.39,"SLATTERYJIM","KS",2,0.9,1.71,2.91,0,0.13,0.26,101,0,0,0,0,0
0.04,0.68,0.28,"SLATTERYJIM","KS",2,0.5,1.22,2.91,0,0.13,0.26,102,0,0,0,0,0
0.01,0.6,0.39,"SLATTERYJIM","KS",2,0.31,1.71,2.9,0,0.13,0.22,103,0,0,0,1,0
0,0.57,0.42,"SMITHBOB","OR",2,0.27,1.71,4.31,0,0.13,1.4,99,0,0,0,0,0
0.02,0.69,0.29,"SPRATTJOHNMJR","SC",5,0.68,0.3,3.78,0,0.2,0.64,98,0,0,0,0,0
0.03,0.66,0.31,"SPRATTJOHNMJR","SC",5,1.76,1.71,3.73,0,0.2,0.68,99,0,0,0,0,0
0.03,0.65,0.32,"SPRATTJOHNMJR","SC",5,1.92,1.71,3.67,0,0.2,0.68,100,0,0,0,0,0
0.06,0.59,0.36,"SPRATTJOHNMJR","SC",5,0.77,1.71,3.64,0,0.2,0.7,101,0,0,0,0,0
0.03,0.69,0.29,"SPRATTJOHNMJR","SC",5,1.93,1.71,3.61,0,0.13,0.68,102,0,0,0,0,0
0,0.58,0.41,"SPRATTJOHNMJR","SC",5,0.44,1.71,3.59,0,0.2,0.58,103,0,0,0,0,0
0.07,0.37,0.57,"SPRATTJOHNMJR","SC",5,0.08,1.71,3.64,0,0.13,0.43,104,0,0,0,0,0
0.06,0.59,0.35,"SPRATTJOHNMJR","SC",5,0.17,1.71,3.64,0,0.13,0.49,105,0,1,0,0,0
0.02,0.63,0.35,"SPRATTJOHNMJR","SC",5,0.35,1.71,3.7,0,0.13,0.54,106,0,1,0,0,0
0.01,0.46,0.53,"SPRATTJOHNMJR","SC",5,0.38,1.71,3.68,0,0.13,0.54,107,0,1,0,0,0
0,0.53,0.47,"SPRATTJOHNMJR","SC",5,"NA",1.71,3.67,0,0.13,"NA",108,0,1,0,0,0
0.01,0.74,0.25,"STAGGERSHARLEYOJR","WV",2,0.54,1.71,3.89,0,0.27,0.98,98,0,0,0,0,0
0.01,0.73,0.26,"STAGGERSHARLEYOJR","WV",2,0.23,1.07,3.85,0,0.27,1.04,99,0,0,0,0,0
0.01,0.72,0.27,"STAGGERSHARLEYOJR","WV",2,0.75,1.37,3.82,0,0.2,1.04,100,0,0,0,0,0
0.03,0.61,0.36,"STAGGERSHARLEYOJR","WV",2,1.93,1.71,3.82,0,0.27,1.07,101,0,0,0,0,0
0.02,0.73,0.25,"STAGGERSHARLEYOJR","WV",2,0.21,1.71,3.83,0,0.27,1.04,102,0,0,1,0,0
0.04,0.44,0.52,"SUNDQUISTDON","TN",7,0.02,1.71,3.96,0,0.2,1.27,98,0,0,0,0,0
0.06,0.46,0.48,"SUNDQUISTDON","TN",7,1.93,1.71,4.02,0,0.2,1.35,99,0,0,0,0,0
0.03,0.51,0.46,"SUNDQUISTDON","TN",7,0.86,1.71,4.05,0,0.2,1.35,100,0,0,0,0,0
0.03,0.43,0.54,"SUNDQUISTDON","TN",7,1.17,1.71,4.1,0,0.2,1.39,101,0,0,0,0,0
0.03,0.5,0.47,"SUNDQUISTDON","TN",7,0.46,1.71,4.11,0,0.2,1.35,102,0,0,0,0,0
0.03,0.41,0.55,"SUNDQUISTDON","TN",7,0.52,1.71,4.14,0,0.2,1.14,103,0,0,0,1,0
0.01,0.7,0.29,"TALLONROBERTMROBIN","SC",6,0.1,0.49,3.66,0,0.2,0.2,98,0,0,0,0,0
0.02,0.67,0.32,"TALLONROBERTMROBIN","SC",6,0.41,0.96,3.64,0,0.2,0.22,99,0,0,0,0,0
0.01,0.66,0.33,"TALLONROBERTMROBIN","SC",6,0.99,1.36,3.59,0,0.2,0.22,100,0,0,0,0,0
0.01,0.56,0.43,"TALLONROBERTMROBIN","SC",6,1.01,1.32,3.58,0,0.2,0.22,101,0,0,0,0,0
0.02,0.67,0.32,"THOMASLINDSAY","GA",1,0.54,0.25,3.86,0,0.47,0.25,98,0,0,0,0,0
0.01,0.61,0.38,"THOMASLINDSAY","GA",1,1.22,1.71,3.82,0,0.4,0.27,99,0,0,0,0,0
0,0.65,0.35,"THOMASLINDSAY","GA",1,1.93,1.71,3.8,0,0.33,0.27,100,0,0,0,0,0
0.03,0.58,0.39,"THOMASLINDSAY","GA",1,0.66,1.71,3.76,0,0.47,0.28,101,0,0,0,0,0
0,0.65,0.35,"THOMASLINDSAY","GA",1,0.82,1.71,3.83,0,0.47,0.27,102,0,0,0,0,1
0.01,0.83,0.16,"TORRESESTABANEDWARD","CA",34,0.28,0.28,3.48,0,1.87,1.55,98,0,0,0,0,0
0.01,0.78,0.21,"TORRESESTABANEDWARD","CA",34,0.38,1.05,3.45,0,1.8,1.65,99,0,0,0,0,0
0.01,0.79,0.2,"TORRESESTABANEDWARD","CA",34,0.4,1.71,3.64,0,1.8,1.65,100,0,0,0,0,0
0.03,0.57,0.4,"TORRESESTABANEDWARD","CA",34,0.56,1.71,3.66,0,1.74,1.69,101,0,0,0,0,0
0.02,0.81,0.17,"TORRESESTABANEDWARD","CA",34,0.41,1.71,3.67,0,1.74,1.65,102,0,0,0,0,0
0.01,0.56,0.42,"TORRESESTABANEDWARD","CA",34,0.55,1.71,3.68,3.45,2,1.39,103,0,0,0,0,0
0.03,0.46,0.51,"TORRESESTABANEDWARD","CA",34,0.56,1.71,3.66,0,1.8,1.05,104,0,0,0,0,0
0.01,0.78,0.21,"TORRESESTABANEDWARD","CA",34,0.85,1.71,3.73,0,1.94,1.18,105,0,0,0,0,1
0.02,0.75,0.23,"TORRICELLIROBERTG","NJ",9,0.14,0.91,3.37,0,0.6,0.84,98,0,0,0,0,0
0.03,0.71,0.27,"TORRICELLIROBERTG","NJ",9,0.49,1.49,3.36,0,0.53,0.89,99,0,0,0,0,0
0.02,0.71,0.27,"TORRICELLIROBERTG","NJ",9,0.74,1.59,3.32,0,0.53,0.89,100,0,0,0,0,0
0.01,0.58,0.41,"TORRICELLIROBERTG","NJ",9,0.68,1.71,3.33,0,0.53,0.91,101,0,0,0,0,0
0.05,0.68,0.27,"TORRICELLIROBERTG","NJ",9,0.31,1.58,3.34,0,0.53,0.89,102,0,0,0,0,0
0.01,0.63,0.36,"TORRICELLIROBERTG","NJ",9,0.43,1.15,3.36,3.45,0.47,0.75,103,0,0,0,0,0
0.01,0.71,0.28,"TORRICELLIROBERTG","NJ",9,0.52,1.41,3.32,0,0.33,0.56,104,0,0,0,1,0
0,0.81,0.18,"TOWNSEDOLPHUS","NY",11,1.54,0.49,4.5,0,1.13,1.79,98,0,0,0,0,0
0,0.76,0.24,"TOWNSEDOLPHUS","NY",11,1.4,0.5,4.59,0,1.07,1.9,99,0,0,0,0,0
0.01,0.76,0.23,"TOWNSEDOLPHUS","NY",11,1.42,1.71,4.52,0,1.27,1.89,100,0,0,0,0,0
0.02,0.6,0.38,"TOWNSEDOLPHUS","NY",11,1.57,0.89,4.62,0,1.27,1.95,101,0,0,0,0,0
0.01,0.77,0.23,"TOWNSEDOLPHUS","NY",11,1.76,1.71,4.73,0,1.27,1.9,102,0,0,0,0,0
0.03,0.63,0.34,"TOWNSEDOLPHUS","NY",10,1.57,1.71,4.43,0,0.73,1.21,104,0,0,0,0,0
0.03,0.75,0.22,"TOWNSEDOLPHUS","NY",10,1.63,1.71,4.54,0,1,1.35,105,0,0,0,0,0
0.05,0.74,0.22,"TOWNSEDOLPHUS","NY",10,1.69,0.36,4.51,0,1.2,1.52,106,0,0,0,0,0
0.03,0.46,0.51,"TOWNSEDOLPHUS","NY",10,1.72,0.26,4.59,0,1.27,1.5,107,0,0,0,0,0
0.01,0.45,0.54,"TOWNSEDOLPHUS","NY",10,1.85,1.71,4.68,0,1.27,"NA",108,0,0,0,0,0
0.03,0.65,0.32,"VALENTINETIM","NC",2,0.52,0.26,4.09,0,0.53,0.13,98,0,0,0,0,0
0.01,0.61,0.38,"VALENTINETIM","NC",2,0.69,0.07,4.06,0,0.33,0.14,99,0,0,0,0,0
0.01,0.66,0.33,"VALENTINETIM","NC",2,0.95,1.71,3.98,0,0.4,0.14,100,0,0,0,0,0
0.01,0.61,0.38,"VALENTINETIM","NC",2,1.93,1.71,3.98,0,0.47,0.14,101,0,0,0,0,0
0.02,0.67,0.31,"VALENTINETIM","NC",2,0.96,1.71,3.93,0,0.4,0.14,102,0,0,0,0,0
0.02,0.57,0.4,"VALENTINETIM","NC",2,0.18,1.71,3.89,0,0.53,0.12,103,0,0,0,0,1
0.05,0.49,0.45,"VUCANOVICHBARBARAF","NV",2,0.28,0.62,3.9,0,0.07,1.47,98,0,0,0,0,0
0.02,0.55,0.43,"VUCANOVICHBARBARAF","NV",2,0.33,1.71,4.73,0,0.07,1.56,100,0,0,0,0,0
0.07,0.39,0.53,"VUCANOVICHBARBARAF","NV",2,0.33,1.71,4.77,0,0.07,1.6,101,0,0,0,0,0
0.01,0.5,0.48,"VUCANOVICHBARBARAF","NV",2,0.52,1.34,4.79,0,0.07,1.56,102,0,0,0,0,0
0.08,0.37,0.55,"VUCANOVICHBARBARAF","NV",2,0.1,1.11,4.85,0,0.07,1.32,103,0,0,0,0,0
0.18,0.39,0.42,"VUCANOVICHBARBARAF","NV",2,0.72,0.96,4.77,0,0.13,0.99,104,0,0,0,0,1
0.06,0.75,0.19,"WHEATALAN","MO",5,0.35,0.04,4.11,0,0.4,1.68,98,0,0,0,0,0
0.05,0.77,0.19,"WHEATALAN","MO",5,0.68,1.19,4.11,0,0.4,1.78,99,0,0,0,0,0
0.06,0.75,0.19,"WHEATALAN","MO",5,0.85,1.71,4.05,0,0.33,1.78,100,0,0,0,0,0
0.06,0.57,0.37,"WHEATALAN","MO",5,0.82,1.71,4.08,0,0.33,1.83,101,0,0,0,0,0
0.06,0.76,0.19,"WHEATALAN","MO",5,0.47,1.03,4.15,0,0.33,1.78,102,0,0,0,0,0
0.01,0.58,0.41,"WHEATALAN","MO",5,0.45,0.37,4.15,0,0.4,1.51,103,0,0,0,1,0
0.04,0.76,0.21,"WISEROBERTEJR","WV",3,0.32,0.38,4.01,0,0.27,0.92,98,0,0,0,0,0
0.02,0.74,0.24,"WISEROBERTEJR","WV",3,0.69,1.41,3.97,0,0.27,0.98,99,0,0,0,0,0
0.02,0.62,0.35,"WISEROBERTEJR","WV",3,0.94,1.71,3.94,0,0.27,1,101,0,0,0,0,0
0.05,0.72,0.23,"WISEROBERTEJR","WV",3,1.93,1.71,3.95,0,0.27,0.98,102,0,0,0,0,0
0.02,0.59,0.38,"WISEROBERTEJR","WV",2,"NA",1.71,3.81,0,0.2,0.83,103,0,0,0,0,0
0.07,0.52,0.41,"WISEROBERTEJR","WV",2,0.53,1.71,3.79,0,0.2,0.62,104,0,0,0,0,0
0.06,0.63,0.31,"WISEROBERTEJR","WV",2,0.73,1.22,3.79,0,0.2,0.7,105,0,0,0,0,0
0.01,0.67,0.31,"WISEROBERTEJR","WV",2,1.06,1.44,3.79,0,0.2,0.78,106,0,0,0,1,0
0.02,0.41,0.57,"ZSCHAUEDWINVW","CA",12,0.59,1.71,3.73,0,1.13,1.07,98,0,0,0,0,0
0.07,0.45,0.48,"ZSCHAUEDWINVW","CA",12,0.51,1.71,3.78,0,1.2,1.13,99,0,0,0,1,0
0,0.78,0.21,"HAYESCHARLESA","IL",1,1.77,1.14,5.35,0,0.87,2.26,99,0,0,0,0,0
0,0.79,0.21,"HAYESCHARLESA","IL",1,1.8,1.46,5.41,0,0.87,2.26,100,0,0,0,0,0
0.01,0.63,0.36,"HAYESCHARLESA","IL",1,1.78,1.28,5.52,0,0.93,2.32,101,0,0,0,0,0
0,0.81,0.19,"HAYESCHARLESA","IL",1,1.69,1.46,5.44,0,1,2.26,102,0,0,1,0,0
0.05,0.75,0.2,"BURTONSALA","CA",5,0.98,1.27,4.43,0,1.8,1.99,99,0,0,0,0,0
0.01,0.91,0.08,"BURTONSALA","CA",5,1.06,1.49,4.52,0,1.8,1.98,100,0,0,0,0,1
0.02,0.62,0.36,"DARDENGEORGEBUDDY","GA",7,0.2,1.71,3.75,0,0.4,0.32,99,0,0,0,0,0
0.01,0.65,0.34,"DARDENGEORGEBUDDY","GA",7,0.63,1.71,3.74,0,0.33,0.32,100,0,0,0,0,0
0.03,0.55,0.41,"DARDENGEORGEBUDDY","GA",7,0.57,1.71,3.66,0,0.47,0.33,101,0,0,0,0,0
0.01,0.67,0.32,"DARDENGEORGEBUDDY","GA",7,0.39,1.71,3.74,0,0.47,0.32,102,0,0,0,0,0
0.01,0.6,0.39,"DARDENGEORGEBUDDY","GA",7,0.28,1.71,3.7,0,0.47,0.27,103,0,0,1,0,0
0.01,0.73,0.26,"KLECZKAGERALDD","WI",4,0.66,1.71,3.87,0,0.33,1.07,99,0,0,0,0,0
0.02,0.75,0.23,"KLECZKAGERALDD","WI",4,1.92,1.71,3.86,0,0.33,1.07,100,0,0,0,0,0
0.02,0.62,0.36,"KLECZKAGERALDD","WI",4,1.92,1.71,3.88,0,0.33,1.1,101,0,0,0,0,0
0,0.74,0.25,"KLECZKAGERALDD","WI",4,0.75,1.26,3.88,0,0.27,1.07,102,0,0,0,0,0
0,0.58,0.42,"KLECZKAGERALDD","WI",4,0.66,1.71,3.85,0,0.27,0.9,103,0,0,0,0,0
0.04,0.6,0.36,"KLECZKAGERALDD","WI",4,0.18,1.71,3.78,0,0.2,0.68,104,0,0,0,0,0
0.02,0.69,0.29,"KLECZKAGERALDD","WI",4,0.3,1.23,3.78,0,0.33,0.76,105,0,0,0,0,0
0.01,0.71,0.28,"KLECZKAGERALDD","WI",4,0.31,1.33,3.77,0,0.33,0.86,106,0,0,0,0,0
0.01,0.52,0.47,"KLECZKAGERALDD","WI",4,0.45,1.71,3.83,0,0.33,0.85,107,0,0,0,0,0
0.04,0.48,0.49,"KLECZKAGERALDD","WI",4,1.43,0.75,3.87,0,0.27,"NA",108,0,0,0,0,1
0.05,0.67,0.28,"MOLLOHANALANB","WV",1,0.12,0.11,4.01,0,0.27,0.77,98,0,0,0,0,0
0.02,0.7,0.28,"MOLLOHANALANB","WV",1,0.17,1.71,3.97,0,0.27,0.81,99,0,0,0,0,0
0.03,0.65,0.33,"MOLLOHANALANB","WV",1,1.93,1.71,3.93,0,0.2,0.81,100,0,0,0,0,0
0.11,0.55,0.33,"MOLLOHANALANB","WV",1,0.95,1.71,3.93,0,0.27,0.83,101,0,0,0,0,0
0.04,0.68,0.28,"MOLLOHANALANB","WV",1,0.66,1.71,3.94,0,0.27,0.81,102,0,0,0,0,0
0.01,0.58,0.4,"MOLLOHANALANB","WV",1,"NA",0.39,3.92,0,0.2,0.69,103,0,0,0,0,0
0.18,0.47,0.35,"MOLLOHANALANB","WV",1,0.79,1.71,3.9,0,0.2,0.52,104,0,0,0,0,0
0.07,0.56,0.37,"MOLLOHANALANB","WV",1,"NA",1.71,3.89,0,0.2,0.58,105,0,0,0,0,0
0.06,0.64,0.3,"MOLLOHANALANB","WV",1,1.34,1.26,3.89,0,0.2,0.65,106,0,0,0,0,0
0.01,0.57,0.42,"MOLLOHANALANB","WV",1,1.46,1.71,3.86,0,0.13,0.64,107,0,0,0,0,0
0.01,0.53,0.45,"MOLLOHANALANB","WV",1,1.92,1.71,3.84,0,0.13,"NA",108,0,1,0,0,0
0.01,0.75,0.23,"ATKINSCHESTERG","MA",5,0.13,0.1,4.06,0,0.6,1.46,99,0,0,0,0,0
0.02,0.75,0.24,"ATKINSCHESTERG","MA",5,0.08,1.71,4.08,0,0.67,1.46,102,0,0,1,0,0
0.01,0.63,0.36,"BARTONJOE","TX",6,0.26,0.26,3.98,0,0.27,1.97,99,0,0,0,0,0
0.02,0.65,0.33,"BARTONJOE","TX",6,0.22,1.71,3.98,0,0.6,1.97,100,0,0,0,0,0
0.02,0.46,0.52,"BARTONJOE","TX",6,0.68,1.71,4.02,0,0.47,2.03,101,0,0,0,0,0
0.04,0.62,0.33,"BARTONJOE","TX",6,0.65,1.71,4.03,0,0.47,1.97,102,0,0,0,0,0
0.01,0.46,0.53,"BARTONJOE","TX",6,0.85,0.99,4.12,3.45,0.6,1.67,103,0,0,0,0,0
0.04,0.69,0.27,"BARTONJOE","TX",6,1.06,1.35,4.18,0,0.73,1.25,104,0,0,0,0,0
0.01,0.74,0.25,"BARTONJOE","TX",6,"NA",1.71,4.23,0,0.87,1.41,105,0,0,0,0,0
0.02,0.7,0.28,"BARTONJOE","TX",6,0.92,0.79,4.15,0,0.87,1.58,106,0,0,0,0,0
0.01,0.58,0.41,"BARTONJOE","TX",6,1.47,1.71,4.18,0,0.87,1.56,107,0,0,0,0,0
0.02,0.58,0.4,"BARTONJOE","TX",6,0.84,1.71,4.22,0,0.93,"NA",108,0,0,0,0,0
0.02,0.43,0.55,"BENTLEYHELENDELICH","MD",2,0.05,0.12,4.23,0,0.13,1.03,99,0,0,0,0,0
0.01,0.45,0.54,"BENTLEYHELENDELICH","MD",2,0.33,1.71,4.28,0,0.13,1.03,100,0,0,0,0,0
0.02,0.42,0.56,"BENTLEYHELENDELICH","MD",2,0.83,1.71,4.3,0,0.13,1.06,101,0,0,0,0,0
0.04,0.4,0.56,"BENTLEYHELENDELICH","MD",2,0.94,1.71,4.27,0,0.2,1.03,102,0,0,0,0,0
0.11,0.37,0.52,"BENTLEYHELENDELICH","MD",2,0.58,1.27,4.3,0,0.27,0.87,103,0,0,0,1,0
0.01,0.62,0.37,"BOULTERBEAU","TX",13,0.58,1.71,4.15,0,0.6,1.74,100,0,0,0,1,0
0.02,0.71,0.27,"BRUCETERRYL","IL",19,0.09,0.15,3.6,0,0.87,0.9,99,0,0,0,0,0
0.02,0.7,0.28,"BRUCETERRYL","IL",19,0.64,1.71,3.76,0,0.87,0.9,100,0,0,0,0,0
0.01,0.61,0.38,"BRUCETERRYL","IL",19,0.55,1.71,3.74,0,0.93,0.93,101,0,0,0,0,0
0,0.73,0.27,"BRUCETERRYL","IL",19,0.66,1.71,3.76,0,1,0.9,102,0,0,1,0,0
0.01,0.7,0.29,"BUSTAMANTEALBERTG","TX",23,1.93,0.39,3.61,0,0.53,1.16,99,0,0,0,0,0
0.01,0.72,0.27,"BUSTAMANTEALBERTG","TX",23,1.57,1.71,3.61,0,1.13,1.15,100,0,0,0,0,0
0.01,0.61,0.38,"BUSTAMANTEALBERTG","TX",23,0.61,1.71,3.62,0,1.13,1.19,101,0,0,0,0,0
0.01,0.71,0.28,"BUSTAMANTEALBERTG","TX",23,0.52,1.71,3.61,0,1.2,1.16,102,0,0,1,0,0
0.02,0.42,0.57,"CALLAHANSONNY","AL",1,0.04,0.37,4.6,0,0.07,1.37,99,0,0,0,0,0
0.02,0.43,0.55,"CALLAHANSONNY","AL",1,1.93,1.71,4.59,0,0.07,1.37,100,0,0,0,0,0
0,0.43,0.57,"CALLAHANSONNY","AL",1,0.38,1.71,4.6,0,0.07,1.41,101,0,0,0,0,0
0.01,0.42,0.58,"CALLAHANSONNY","AL",1,1.92,1.71,4.6,0,0.13,1.37,102,0,0,0,0,0
0.06,0.39,0.55,"CALLAHANSONNY","AL",1,0.47,1.71,4.61,0,0.2,1.16,103,0,0,0,0,0
0.07,0.6,0.32,"CALLAHANSONNY","AL",1,0.67,1.71,4.61,0,0.2,0.87,104,0,0,0,0,0
0.04,0.67,0.29,"CALLAHANSONNY","AL",1,0.6,1.71,4.61,0,0.33,0.98,105,0,0,0,0,0
0.04,0.6,0.35,"CALLAHANSONNY","AL",1,"NA",1.71,4.6,0,0.33,1.1,106,0,0,0,0,0
0.07,0.51,0.43,"CALLAHANSONNY","AL",1,1.61,1.71,4.6,0,0.33,1.09,107,0,0,0,0,1
0.01,0.59,0.4,"COBEYWILLIAMW","NC",4,0.02,1.71,4.04,0,0.33,1.63,99,0,0,1,0,0
0.01,0.56,0.44,"COBLEHOWARD","NC",6,0.03,0.02,4.24,0,0.33,1.83,99,0,0,0,0,0
0.01,0.5,0.49,"COBLEHOWARD","NC",6,0,1.71,4.29,0,0.2,1.83,100,0,0,0,0,0
0.03,0.5,0.48,"COBLEHOWARD","NC",6,0.64,1.71,4.32,0,0.27,1.83,102,0,0,0,0,0
0,0.39,0.61,"COBLEHOWARD","NC",6,0.8,1.71,4.36,0,0.27,1.55,103,0,0,0,0,0
0.02,0.69,0.29,"COBLEHOWARD","NC",6,"NA",1.71,4.4,0,0.53,1.16,104,0,0,0,0,0
0.18,0.59,0.22,"COBLEHOWARD","NC",6,0.94,1.71,4.44,0,0.33,1.3,105,0,0,0,0,0
0.24,0.52,0.24,"COBLEHOWARD","NC",6,1.49,1.71,4.47,0,0.47,1.47,106,0,0,0,0,0
0.13,0.49,0.38,"COBLEHOWARD","NC",6,1.6,1.71,4.5,0,0.47,1.45,107,0,0,0,0,0
0.02,0.51,0.48,"COBLEHOWARD","NC",6,1.56,1.71,4.52,0,0.47,"NA",108,0,0,0,0,0
0.03,0.64,0.34,"COMBESTLARRY","TX",19,0.31,0.3,4.32,0,0.27,1.74,99,0,0,0,0,0
0.01,0.65,0.34,"COMBESTLARRY","TX",19,0.46,1.71,4.31,0,0.6,1.74,100,0,0,0,0,0
0.02,0.39,0.59,"COMBESTLARRY","TX",19,0.68,1.71,4.35,0,0.47,1.78,101,0,0,0,0,0
0.01,0.59,0.39,"COMBESTLARRY","TX",19,1.93,1.71,4.34,0,0.47,1.74,102,0,0,0,0,0
0.02,0.43,0.55,"COMBESTLARRY","TX",19,1.06,1.71,4.42,3.45,0.6,1.47,103,0,1,0,0,0
0.08,0.64,0.28,"COMBESTLARRY","TX",19,"NA",1.71,4.47,0,0.73,1.11,104,1,0,0,0,0
0.01,0.73,0.26,"COMBESTLARRY","TX",19,1.18,1.71,4.52,0,0.87,1.24,105,0,0,0,0,0
0.01,0.72,0.27,"COMBESTLARRY","TX",19,1.3,1.71,4.43,0,0.87,1.39,106,1,0,0,0,0
0.03,0.54,0.43,"COMBESTLARRY","TX",19,1.61,1.71,4.48,0,0.87,1.38,107,1,0,0,0,0
0.05,0.54,0.41,"COMBESTLARRY","TX",19,1.61,1.71,4.53,0,0.93,"NA",108,0,0,0,0,1
0.04,0.59,0.38,"DELAYTOM","TX",22,0.59,0.58,4.25,0,0.27,2.17,99,0,0,0,0,0
0.02,0.66,0.32,"DELAYTOM","TX",22,0.84,1.71,4.24,0,0.6,2.17,100,0,0,0,0,0
0.02,0.39,0.59,"DELAYTOM","TX",22,0.71,1.71,4.28,0,0.47,2.23,101,0,0,0,0,0
0.01,0.65,0.34,"DELAYTOM","TX",22,0.82,1.71,4.27,0,0.47,2.17,102,0,0,0,0,0
0.01,0.4,0.58,"DELAYTOM","TX",22,0.73,1.71,4.34,3.45,0.6,1.83,103,0,0,0,0,0
0.03,0.7,0.27,"DELAYTOM","TX",22,0.99,1.71,4.41,0,0.73,1.38,104,0,0,0,0,0
0.05,0.79,0.16,"DELAYTOM","TX",22,0.7,1.03,4.43,0,0.87,1.55,105,0,0,0,0,0
0.03,0.77,0.21,"DELAYTOM","TX",22,0.62,1.71,4.33,0,0.87,1.74,106,0,0,0,0,0
0.03,0.59,0.38,"DELAYTOM","TX",22,0.49,1.14,4.36,0,0.87,1.72,107,0,0,0,0,0
0.01,0.5,0.49,"DELAYTOM","TX",22,0.55,1.02,4.4,0,0.93,"NA",108,0,0,0,0,0
0.03,0.45,0.51,"DIOGUARDIJOSEPHJ","NY",20,0.04,1.71,3.23,0,0.8,0.78,100,0,0,1,0,0
0.01,0.53,0.45,"ECKERTFREDJ","NY",30,0.08,1.71,3.97,0,0.87,1.53,99,0,0,1,0,0
0.01,0.53,0.46,"FAWELLHARRISW","IL",13,0.66,0.23,4.32,0,0.53,1.22,99,0,0,0,0,0
0.01,0.49,0.5,"FAWELLHARRISW","IL",13,0.91,1.71,4.15,0,0.53,1.22,100,0,0,0,0,0
0.01,0.56,0.43,"FAWELLHARRISW","IL",13,0.61,1.71,4.18,0,0.4,1.22,102,0,0,0,0,0
0.03,0.37,0.6,"FAWELLHARRISW","IL",13,0.71,0.79,4.23,0,0.53,1.04,103,0,0,0,0,0
0.04,0.64,0.32,"FAWELLHARRISW","IL",13,0.89,1.71,4.2,0,0.67,0.78,104,0,0,0,0,0
